# band-dsp-teensy manual [acghmpsz] > g
# Current settings:
# Gain setting 2x (1)
# Hit return to leave a parameter unchanged
# Enter Nephelometer setting (1): 3
# Current settings:
# Gain setting 5x (3)
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1887.9	 5.458	5
M	1888.4	 5.086	5
M	1888.9	 5.011	5
M	1889.4	 5.290	5
M	1889.9	 5.418	5
M	1890.4	 5.188	5
M	1890.9	 5.168	5
M	1891.4	 5.204	5
M	1891.9	 5.422	5
M	1892.4	 5.483	5
M	1892.9	 5.259	5
M	1893.4	 5.283	5
M	1893.9	 5.204	5
M	1894.4	 5.354	5
M	1894.9	 5.285	5
M	1895.4	 5.190	5
M	1895.9	 5.384	5
M	1896.4	 5.407	5
M	1896.9	 5.413	5
M	1897.4	 5.109	5
M	1897.9	 5.225	5
M	1898.4	 5.078	5
M	1898.9	 5.180	5
M	1899.4	 5.222	5
M	1899.9	 5.042	5
M	1900.4	 5.106	5
M	1900.9	 5.059	5
M	1901.4	 5.100	5
M	1901.9	 5.042	5
M	1902.4	 5.251	5
M	1902.9	 5.264	5
M	1903.4	 5.066	5
M	1903.9	 5.402	5
M	1904.4	 5.449	5
M	1904.9	 5.043	5
M	1905.4	 5.173	5
M	1905.9	 5.296	5
M	1906.4	 5.159	5
M	1906.9	 5.445	5
M	1907.4	 5.357	5
M	1907.9	 5.034	5
M	1908.4	 5.554	5
M	1908.9	 5.009	5
M	1909.4	 5.053	5
M	1909.9	 5.073	5
M	1910.5	 5.035	5
M	1911.0	 5.100	5
M	1911.5	 5.167	5
M	1912.0	 5.300	5
M	1912.5	 5.364	5
M	1913.0	 5.431	5
M	1913.5	 5.183	5
M	1914.0	 5.170	5
M	1914.5	 5.023	5
M	1915.0	 5.080	5
M	1915.5	 5.443	5
M	1916.0	 5.038	5
M	1916.5	 5.264	5
M	1917.0	 5.236	5
M	1917.5	 5.335	5
M	1918.0	 5.278	5
M	1918.5	 5.342	5
M	1919.0	 5.394	5
M	1919.5	 5.372	5
M	1920.0	 5.363	5
M	1920.5	 4.977	5
M	1921.0	 5.148	5
M	1921.5	 5.170	5
M	1922.0	 5.140	5
M	1922.5	 5.083	5
M	1923.0	 5.251	5
M	1923.5	 5.250	5
M	1924.0	 5.386	5
M	1924.5	 5.127	5
M	1925.0	 5.022	5
M	1925.5	 5.233	5
M	1926.0	 5.230	5
M	1926.5	 5.426	5
M	1927.0	 5.219	5
M	1927.5	 5.016	5
M	1928.0	 5.149	5
M	1928.5	 5.272	5
M	1929.0	 5.289	5
M	1929.5	 5.352	5
M	1930.0	 5.159	5
M	1930.5	 5.145	5
M	1931.0	 5.039	5
M	1931.5	 5.241	5
M	1932.0	 5.115	5
M	1932.5	 5.276	5
M	1933.0	 5.201	5
M	1933.5	 5.231	5
M	1934.0	 5.415	5
M	1934.5	 5.296	5
M	1935.0	 5.070	5
M	1935.6	 5.385	5
M	1936.1	 5.126	5
M	1936.6	 5.260	5
M	1937.1	 5.211	5
M	1937.6	 5.086	5
M	1938.1	 5.414	5
M	1938.6	 5.093	5
M	1939.1	 5.097	5
M	1939.6	 5.167	5
M	1940.1	 5.210	5
M	1940.6	 5.126	5
M	1941.1	 5.026	5
M	1941.6	 5.249	5
M	1942.1	 5.352	5
M	1942.6	 5.460	5
M	1943.1	 5.226	5
M	1943.6	 5.017	5
M	1944.1	 5.260	5
M	1944.6	 5.193	5
M	1945.1	 5.127	5
M	1945.6	 5.116	5
M	1946.1	 5.168	5
M	1946.6	 5.256	5
M	1947.1	 5.346	5
M	1947.6	 5.063	5
M	1948.1	 5.250	5
M	1948.6	 5.043	5
M	1949.1	 5.368	5
M	1949.6	 4.948	5
M	1950.1	 5.395	5
M	1950.6	 5.135	5
M	1951.1	 5.039	5
M	1951.6	 5.098	5
M	1952.1	 5.373	5
M	1952.6	 5.332	5
M	1953.1	 5.240	5
M	1953.6	 5.044	5
M	1954.1	 4.985	5
M	1954.6	 5.220	5
M	1955.1	 5.077	5
M	1955.6	 5.138	5
M	1956.1	 5.072	5
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added 2 more ml to 6 total
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	2044.9	 8.578	5
M	2045.4	 8.278	5
M	2045.9	 8.411	5
M	2046.4	 8.261	5
M	2046.9	 8.172	5
M	2047.4	 8.118	5
M	2047.9	 8.111	5
M	2048.4	 8.303	5
M	2048.9	 8.415	5
M	2049.4	 8.292	5
M	2049.9	 8.060	5
M	2050.4	 8.265	5
M	2050.9	 7.881	5
M	2051.4	 7.951	5
M	2051.9	 8.030	5
M	2052.4	 7.898	5
M	2052.9	 7.870	5
M	2053.4	 8.130	5
M	2053.9	 8.283	5
M	2054.4	 7.844	5
M	2054.9	 7.946	5
M	2055.4	 7.789	5
M	2055.9	 7.978	5
M	2056.4	 8.226	5
M	2056.9	 7.798	5
M	2057.4	 7.952	5
M	2057.9	 8.043	5
M	2058.4	 8.091	5
M	2058.9	 7.702	5
M	2059.4	 7.750	5
M	2059.9	 7.923	5
M	2060.4	 7.907	5
M	2060.9	 7.811	5
M	2061.4	 7.706	5
M	2061.9	 7.338	5
M	2062.4	 7.593	5
M	2062.9	 7.981	5
M	2063.4	 7.586	5
M	2063.9	 7.803	5
M	2064.4	 7.583	5
M	2064.9	 7.510	5
M	2065.4	 7.664	5
M	2065.9	 7.568	5
M	2066.4	 7.642	5
M	2067.0	 7.656	5
M	2067.5	 7.695	5
M	2068.0	 7.422	5
M	2068.5	 7.712	5
M	2069.0	 7.471	5
M	2069.5	 7.751	5
M	2070.0	 7.312	5
M	2070.5	 7.542	5
M	2071.0	 7.549	5
M	2071.5	 7.674	5
M	2072.0	 7.309	5
M	2072.5	 7.292	5
M	2073.0	 7.365	5
M	2073.5	 7.367	5
M	2074.0	 7.483	5
M	2074.5	 7.331	5
M	2075.0	 7.630	5
M	2075.5	 7.523	5
M	2076.0	 7.601	5
M	2076.5	 7.819	5
M	2077.0	 7.692	5
M	2077.5	 7.379	5
M	2078.0	 7.569	5
M	2078.5	 7.556	5
M	2079.0	 7.500	5
M	2079.5	 7.730	5
M	2080.0	 7.265	5
M	2080.5	 7.315	5
M	2081.0	 7.797	5
M	2081.5	 7.416	5
M	2082.0	 7.497	5
M	2082.5	 7.650	5
M	2083.0	 7.418	5
M	2083.5	 7.601	5
M	2084.0	 7.281	5
M	2084.5	 7.256	5
M	2085.0	 7.595	5
M	2085.5	 7.570	5
M	2086.0	 7.348	5
M	2086.5	 7.616	5
M	2087.0	 7.231	5
M	2087.5	 7.174	5
M	2088.0	 7.484	5
M	2088.5	 7.243	5
M	2089.0	 7.581	5
M	2089.5	 7.372	5
M	2090.0	 7.562	5
M	2090.5	 7.590	5
M	2091.0	 7.317	5
M	2091.5	 7.306	5
M	2092.1	 7.510	5
M	2092.6	 7.441	5
M	2093.1	 7.505	5
M	2093.6	 7.322	5
M	2094.1	 7.476	5
M	2094.6	 7.415	5
M	2095.1	 7.593	5
M	2095.6	 7.443	5
M	2096.1	 7.638	5
M	2096.6	 7.590	5
M	2097.1	 7.379	5
M	2097.6	 7.520	5
M	2098.1	 7.421	5
M	2098.6	 7.478	5
M	2099.1	 7.272	5
M	2099.6	 7.411	5
M	2100.1	 7.446	5
M	2100.6	 7.472	5
M	2101.1	 7.154	5
M	2101.6	 7.156	5
M	2102.1	 7.602	5
M	2102.6	 7.373	5
M	2103.1	 7.116	5
M	2103.6	 7.128	5
M	2104.1	 7.146	5
M	2104.6	 7.209	5
M	2105.1	 7.297	5
M	2105.6	 7.309	5
M	2106.1	 7.653	5
M	2106.6	 7.291	5
M	2107.1	 7.449	5
M	2107.6	 7.449	5
M	2108.1	 7.554	5
M	2108.6	 7.436	5
M	2109.1	 7.590	5
M	2109.6	 7.339	5
M	2110.1	 7.460	5
M	2110.6	 7.493	5
M	2111.1	 7.496	5
M	2111.6	 7.485	5
M	2112.1	 7.505	5
M	2112.6	 7.589	5
M	2113.1	 7.519	5
M	2113.6	 7.501	5
M	2114.1	 7.655	5
M	2114.6	 7.159	5
M	2115.1	 7.216	5
M	2115.6	 7.528	5
M	2116.1	 7.445	5
M	2116.6	 7.700	5
M	2117.2	 7.435	5
M	2117.7	 7.469	5
M	2118.2	 7.372	5
M	2118.7	 7.348	5
M	2119.2	 7.205	5
M	2119.7	 7.251	5
M	2120.2	 7.390	5
M	2120.7	 7.321	5
M	2121.2	 7.253	5
M	2121.7	 7.291	5
M	2122.2	 7.253	5
M	2122.7	 7.212	5
M	2123.2	 7.349	5
M	2123.7	 7.174	5
M	2124.2	 7.123	5
M	2124.7	 7.309	5
M	2125.2	 7.250	5
M	2125.7	 7.210	5
M	2126.2	 7.258	5
M	2126.7	 7.104	5
M	2127.2	 7.289	5
M	2127.7	 7.605	5
M	2128.2	 7.187	5
M	2128.7	 7.264	5
M	2129.2	 7.477	5
M	2129.7	 7.403	5
M	2130.2	 7.236	5
M	2130.7	 7.535	5
M	2131.2	 7.085	5
M	2131.7	 7.530	5
M	2132.2	 7.523	5
M	2132.7	 7.466	5
M	2133.2	 7.231	5
M	2133.7	 6.945	5
M	2134.2	 7.473	5
M	2134.7	 7.363	5
M	2135.2	 7.045	5
M	2135.7	 7.085	5
M	2136.2	 7.506	5
M	2136.7	 7.149	5
M	2137.2	 7.295	5
M	2137.7	 7.428	5
M	2138.2	 7.353	5
M	2138.7	 7.505	5
M	2139.2	 7.161	5
M	2139.7	 7.201	5
M	2140.2	 7.497	5
M	2140.7	 7.085	5
M	2141.2	 7.517	5
M	2141.7	 7.423	5
M	2142.3	 7.482	5
M	2142.8	 7.362	5
M	2143.3	 7.153	5
M	2143.8	 7.205	5
M	2144.3	 7.469	5
M	2144.8	 7.264	5
M	2145.3	 7.398	5
M	2145.8	 7.181	5
M	2146.3	 7.207	5
M	2146.8	 7.210	5
M	2147.3	 7.432	5
M	2147.8	 7.119	5
M	2148.3	 7.227	5
M	2148.8	 7.500	5
M	2149.3	 7.285	5
M	2149.8	 7.181	5
M	2150.3	 7.478	5
M	2150.8	 7.290	5
M	2151.3	 7.053	5
M	2151.8	 7.435	5
M	2152.3	 7.022	5
M	2152.8	 7.220	5
M	2153.3	 7.453	5
M	2153.8	 7.492	5
M	2154.3	 7.517	5
M	2154.8	 7.385	5
M	2155.3	 7.099	5
M	2155.8	 7.280	5
M	2156.3	 7.474	5
M	2156.8	 7.498	5
M	2157.3	 7.101	5
M	2157.8	 7.361	5
M	2158.3	 7.101	5
M	2158.8	 7.555	5
M	2159.3	 7.204	5
M	2159.8	 7.505	5
M	2160.3	 7.236	5
M	2160.8	 7.078	5
M	2161.3	 7.335	5
M	2161.8	 7.350	5
M	2162.3	 7.261	5
M	2162.8	 7.393	5
M	2163.3	 7.147	5
M	2163.8	 7.337	5
M	2164.3	 7.450	5
M	2164.8	 7.195	5
M	2165.3	 7.136	5
M	2165.8	 7.040	5
M	2166.3	 7.453	5
M	2166.8	 7.312	5
M	2167.4	 7.035	5
M	2167.9	 7.215	5
M	2168.4	 7.311	5
M	2168.9	 7.177	5
M	2169.4	 7.514	5
M	2169.9	 7.193	5
M	2170.4	 7.402	5
M	2170.9	 7.430	5
M	2171.4	 7.378	5
M	2171.9	 7.517	5
M	2172.4	 7.436	5
M	2172.9	 7.402	5
M	2173.4	 7.484	5
M	2173.9	 7.210	5
M	2174.4	 7.236	5
M	2174.9	 7.377	5
M	2175.4	 7.351	5
M	2175.9	 7.106	5
M	2176.4	 7.354	5
M	2176.9	 7.486	5
M	2177.4	 7.187	5
M	2177.9	 7.225	5
M	2178.4	 7.011	5
M	2178.9	 7.134	5
M	2179.4	 7.321	5
M	2179.9	 7.254	5
M	2180.4	 7.216	5
M	2180.9	 7.345	5
M	2181.4	 7.112	5
M	2181.9	 7.226	5
M	2182.4	 7.082	5
M	2182.9	 7.199	5
M	2183.4	 7.445	5
M	2183.9	 7.364	5
M	2184.4	 7.243	5
M	2184.9	 7.315	5
M	2185.4	 7.176	5
M	2185.9	 7.166	5
M	2186.4	 7.270	5
M	2186.9	 7.041	5
M	2187.4	 7.176	5
M	2187.9	 7.385	5
M	2188.4	 7.114	5
M	2188.9	 7.393	5
M	2189.4	 7.179	5
M	2189.9	 7.412	5
M	2190.4	 7.383	5
M	2190.9	 7.109	5
M	2191.4	 7.314	5
M	2191.9	 7.187	5
M	2192.5	 7.182	5
M	2193.0	 7.158	5
M	2193.5	 7.366	5
M	2194.0	 7.426	5
M	2194.5	 7.042	5
M	2195.0	 7.283	5
M	2195.5	 7.353	5
M	2196.0	 6.958	5
M	2196.5	 7.228	5
M	2197.0	 7.551	5
M	2197.5	 7.331	5
M	2198.0	 7.186	5
M	2198.5	 7.166	5
M	2199.0	 7.191	5
M	2199.5	 7.295	5
M	2200.0	 7.441	5
M	2200.5	 7.258	5
M	2201.0	 7.166	5
M	2201.5	 7.469	5
M	2202.0	 7.218	5
M	2202.5	 7.191	5
M	2203.0	 7.199	5
M	2203.5	 7.212	5
M	2204.0	 7.373	5
M	2204.5	 7.420	5
M	2205.0	 7.334	5
M	2205.5	 7.533	5
M	2206.0	 7.134	5
M	2206.5	 7.010	5
M	2207.0	 7.303	5
M	2207.5	 7.221	5
M	2208.0	 7.115	5
M	2208.5	 7.270	5
M	2209.0	 7.171	5
M	2209.5	 7.227	5
M	2210.0	 7.203	5
M	2210.5	 7.199	5
M	2211.0	 7.074	5
M	2211.5	 7.274	5
M	2212.0	 7.342	5
M	2212.5	 7.133	5
M	2213.0	 7.326	5
M	2213.5	 7.410	5
M	2214.0	 7.323	5
M	2214.5	 7.086	5
M	2215.0	 7.111	5
M	2215.5	 7.390	5
M	2216.0	 7.499	5
M	2216.5	 7.052	5
M	2217.0	 7.246	5
M	2217.6	 7.177	5
M	2218.1	 7.448	5
M	2218.6	 7.056	5
M	2219.1	 7.298	5
M	2219.6	 7.161	5
M	2220.1	 7.542	5
M	2220.6	 6.979	5
M	2221.1	 7.319	5
M	2221.6	 7.148	5
M	2222.1	 6.939	5
M	2222.6	 7.359	5
M	2223.1	 7.051	5
M	2223.6	 7.481	5
M	2224.1	 7.249	5
M	2224.6	 6.973	5
M	2225.1	 7.260	5
M	2225.6	 7.117	5
M	2226.1	 7.300	5
M	2226.6	 7.213	5
M	2227.1	 7.309	5
M	2227.6	 6.984	5
M	2228.1	 6.968	5
M	2228.6	 7.258	5
M	2229.1	 7.306	5
M	2229.6	 7.122	5
M	2230.1	 7.299	5
M	2230.6	 7.195	5
M	2231.1	 7.403	5
M	2231.6	 7.263	5
M	2232.1	 7.102	5
M	2232.6	 7.171	5
M	2233.1	 7.255	5
M	2233.6	 7.458	5
M	2234.1	 7.078	5
M	2234.6	 7.385	5
M	2235.1	 7.465	5
M	2235.6	 7.243	5
M	2236.1	 7.142	5
M	2236.6	 7.281	5
M	2237.1	 7.117	5
M	2237.6	 7.337	5
M	2238.1	 7.288	5
M	2238.6	 6.982	5
M	2239.1	 7.106	5
M	2239.6	 7.061	5
M	2240.1	 6.967	5
M	2240.6	 7.234	5
M	2241.1	 7.053	5
M	2241.6	 7.074	5
M	2242.1	 6.971	5
M	2242.7	 7.090	5
M	2243.2	 7.081	5
M	2243.7	 7.044	5
M	2244.2	 7.063	5
M	2244.7	 7.424	5
M	2245.2	 7.204	5
M	2245.7	 7.209	5
M	2246.2	 7.251	5
M	2246.7	 7.074	5
M	2247.2	 7.288	5
M	2247.7	 7.256	5
M	2248.2	 6.933	5
M	2248.7	 7.284	5
M	2249.2	 7.390	5
M	2249.7	 7.387	5
M	2250.2	 7.362	5
M	2250.7	 7.080	5
M	2251.2	 7.383	5
M	2251.7	 7.120	5
M	2252.2	 7.441	5
M	2252.7	 6.979	5
M	2253.2	 7.323	5
M	2253.7	 7.084	5
M	2254.2	 7.407	5
M	2254.7	 7.261	5
M	2255.2	 7.122	5
M	2255.7	 7.009	5
M	2256.2	 7.035	5
M	2256.7	 7.251	5
M	2257.2	 7.446	5
M	2257.7	 7.061	5
M	2258.2	 6.981	5
M	2258.7	 7.147	5
M	2259.2	 7.281	5
M	2259.7	 7.009	5
M	2260.2	 7.142	5
M	2260.7	 7.053	5
M	2261.2	 6.985	5
M	2261.7	 7.399	5
M	2262.2	 7.412	5
M	2262.7	 7.065	5
M	2263.2	 7.447	5
M	2263.7	 6.989	5
M	2264.2	 7.609	5
M	2264.7	 7.346	5
M	2265.2	 7.174	5
M	2265.7	 7.109	5
M	2266.2	 7.028	5
M	2266.7	 7.378	5
M	2267.2	 7.060	5
M	2267.8	 7.286	5
M	2268.3	 7.229	5
M	2268.8	 7.261	5
M	2269.3	 7.114	5
M	2269.8	 7.096	5
M	2270.3	 7.307	5
M	2270.8	 7.434	5
M	2271.3	 7.199	5
M	2271.8	 7.221	5
M	2272.3	 7.365	5
M	2272.8	 7.098	5
M	2273.3	 7.380	5
M	2273.8	 7.143	5
M	2274.3	 7.473	5
M	2274.8	 6.913	5
M	2275.3	 7.160	5
M	2275.8	 7.230	5
M	2276.3	 7.147	5
M	2276.8	 7.338	5
M	2277.3	 7.257	5
M	2277.8	 7.268	5
M	2278.3	 7.132	5
M	2278.8	 7.170	5
M	2279.3	 7.024	5
M	2279.8	 7.140	5
M	2280.3	 7.089	5
M	2280.8	 7.068	5
M	2281.3	 7.041	5
M	2281.8	 7.250	5
M	2282.3	 7.052	5
M	2282.8	 7.324	5
M	2283.3	 7.105	5
M	2283.8	 7.389	5
M	2284.3	 7.072	5
M	2284.8	 7.343	5
M	2285.3	 7.378	5
M	2285.8	 7.109	5
M	2286.3	 7.381	5
M	2286.8	 7.364	5
M	2287.3	 7.154	5
M	2287.8	 6.961	5
M	2288.3	 7.276	5
M	2288.8	 7.333	5
M	2289.3	 7.317	5
M	2289.8	 7.316	5
M	2290.3	 7.056	5
M	2290.8	 7.105	5
M	2291.3	 7.104	5
M	2291.8	 7.141	5
M	2292.3	 7.267	5
M	2292.9	 7.434	5
M	2293.4	 7.175	5
M	2293.9	 7.082	5
M	2294.4	 7.002	5
M	2294.9	 7.189	5
M	2295.4	 7.390	5
M	2295.9	 7.058	5
M	2296.4	 7.305	5
M	2296.9	 6.917	5
M	2297.4	 7.060	5
M	2297.9	 7.291	5
M	2298.4	 7.240	5
M	2298.9	 7.191	5
M	2299.4	 7.435	5
M	2299.9	 7.467	5
M	2300.4	 7.436	5
M	2300.9	 7.209	5
M	2301.4	 6.930	5
M	2301.9	 7.396	5
M	2302.4	 7.082	5
M	2302.9	 7.303	5
M	2303.4	 7.100	5
M	2303.9	 7.250	5
M	2304.4	 7.159	5
M	2304.9	 7.173	5
M	2305.4	 7.367	5
M	2305.9	 7.329	5
M	2306.4	 7.204	5
M	2306.9	 7.122	5
M	2307.4	 7.044	5
M	2307.9	 7.363	5
M	2308.4	 7.444	5
M	2308.9	 7.287	5
M	2309.4	 6.987	5
M	2309.9	 7.356	5
M	2310.4	 7.107	5
M	2310.9	 7.101	5
M	2311.4	 7.148	5
M	2311.9	 7.505	5
M	2312.4	 7.042	5
M	2312.9	 7.143	5
M	2313.4	 7.052	5
M	2313.9	 7.285	5
M	2314.4	 7.146	5
M	2314.9	 7.254	5
M	2315.4	 7.379	5
M	2315.9	 7.502	5
M	2316.4	 7.301	5
M	2316.9	 7.171	5
M	2317.4	 7.302	5
M	2318.0	 7.083	5
M	2318.5	 6.916	5
M	2319.0	 7.317	5
M	2319.5	 7.226	5
M	2320.0	 7.413	5
M	2320.5	 7.105	5
M	2321.0	 6.939	5
M	2321.5	 6.950	5
M	2322.0	 7.087	5
M	2322.5	 7.271	5
M	2323.0	 7.207	5
M	2323.5	 7.208	5
M	2324.0	 7.182	5
M	2324.5	 7.431	5
M	2325.0	 7.014	5
M	2325.5	 7.022	5
M	2326.0	 7.243	5
M	2326.5	 6.860	5
M	2327.0	 7.037	5
M	2327.5	 6.937	5
M	2328.0	 7.002	5
M	2328.5	 7.164	5
M	2329.0	 7.338	5
M	2329.5	 7.006	5
M	2330.0	 7.311	5
M	2330.5	 7.076	5
M	2331.0	 7.045	5
M	2331.5	 7.185	5
M	2332.0	 7.178	5
M	2332.5	 7.168	5
M	2333.0	 6.999	5
M	2333.5	 7.161	5
M	2334.0	 7.318	5
M	2334.5	 7.146	5
M	2335.0	 7.351	5
M	2335.5	 7.161	5
M	2336.0	 7.137	5
M	2336.5	 7.277	5
M	2337.0	 7.410	5
M	2337.5	 7.260	5
M	2338.0	 7.289	5
M	2338.5	 7.177	5
M	2339.0	 7.271	5
M	2339.5	 7.095	5
M	2340.0	 7.160	5
M	2340.5	 7.240	5
M	2341.0	 7.391	5
M	2341.5	 6.943	5
M	2342.0	 7.340	5
M	2342.5	 7.003	5
M	2343.1	 7.330	5
M	2343.6	 6.910	5
M	2344.1	 7.425	5
M	2344.6	 7.335	5
M	2345.1	 7.044	5
M	2345.6	 7.062	5
M	2346.1	 7.101	5
M	2346.6	 7.008	5
M	2347.1	 7.230	5
M	2347.6	 7.143	5
M	2348.1	 7.043	5
M	2348.6	 6.997	5
M	2349.1	 7.373	5
M	2349.6	 7.418	5
M	2350.1	 7.120	5
M	2350.6	 7.006	5
M	2351.1	 7.037	5
M	2351.6	 7.069	5
M	2352.1	 6.990	5
M	2352.6	 6.935	5
M	2353.1	 6.987	5
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added 2 more ml for 8 total
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	2410.5	13.794	5
M	2411.0	13.904	5
M	2411.6	14.060	5
M	2412.1	13.529	5
M	2412.6	13.885	5
M	2413.1	13.471	5
M	2413.6	13.212	5
M	2414.1	12.919	5
M	2414.6	12.918	5
M	2415.1	12.756	5
M	2415.6	13.217	5
M	2416.1	12.555	5
M	2416.6	12.741	5
M	2417.1	12.445	5
M	2417.6	12.654	5
M	2418.1	12.343	5
M	2418.6	12.546	5
M	2419.1	12.086	5
M	2419.6	12.481	5
M	2420.1	11.936	5
M	2420.6	12.331	5
M	2421.1	12.148	5
M	2421.6	12.049	5
M	2422.1	11.890	5
M	2422.6	12.018	5
M	2423.1	11.829	5
M	2423.6	11.745	5
M	2424.1	11.948	5
M	2424.6	11.504	5
M	2425.1	11.888	5
M	2425.6	11.354	5
M	2426.1	11.591	5
M	2426.6	11.334	5
M	2427.1	11.653	5
M	2427.6	11.276	5
M	2428.1	11.389	5
M	2428.6	11.478	5
M	2429.1	11.507	5
M	2429.6	10.944	5
M	2430.1	11.636	5
M	2430.6	11.081	5
M	2431.1	11.600	5
M	2431.6	11.468	5
M	2432.1	11.589	5
M	2432.6	11.414	5
M	2433.1	11.217	5
M	2433.6	11.225	5
M	2434.1	10.981	5
M	2434.6	11.474	5
M	2435.1	11.347	5
M	2435.6	11.157	5
M	2436.1	11.386	5
M	2436.7	11.041	5
M	2437.2	11.090	5
M	2437.7	10.835	5
M	2438.2	10.896	5
M	2438.7	11.012	5
M	2439.2	10.804	5
M	2439.7	10.641	5
M	2440.2	10.686	5
M	2440.7	11.098	5
M	2441.2	11.080	5
M	2441.7	11.057	5
M	2442.2	11.047	5
M	2442.7	10.743	5
M	2443.2	10.790	5
M	2443.7	11.181	5
M	2444.2	10.953	5
M	2444.7	10.699	5
M	2445.2	10.922	5
M	2445.7	10.558	5
M	2446.2	10.549	5
M	2446.7	10.427	5
M	2447.2	10.630	5
M	2447.7	10.703	5
M	2448.2	10.629	5
M	2448.7	10.442	5
M	2449.2	10.896	5
M	2449.7	10.533	5
M	2450.2	10.564	5
M	2450.7	10.442	5
M	2451.2	10.384	5
M	2451.7	10.267	5
M	2452.2	10.221	5
M	2452.7	10.309	5
M	2453.2	10.685	5
M	2453.7	10.598	5
M	2454.2	10.467	5
M	2454.7	10.461	5
M	2455.2	10.476	5
M	2455.7	10.106	5
M	2456.2	10.444	5
M	2456.7	10.552	5
M	2457.2	10.701	5
M	2457.7	10.907	5
M	2458.2	10.648	5
M	2458.7	10.523	5
M	2459.2	10.364	5
M	2459.7	10.172	5
M	2460.2	10.455	5
M	2460.7	10.483	5
M	2461.2	10.189	5
M	2461.8	10.275	5
M	2462.3	10.527	5
M	2462.8	10.716	5
M	2463.3	10.493	5
M	2463.8	10.226	5
M	2464.3	10.269	5
M	2464.8	10.329	5
M	2465.3	10.073	5
M	2465.8	10.451	5
M	2466.3	10.393	5
M	2466.8	10.242	5
M	2467.3	10.135	5
M	2467.8	10.231	5
M	2468.3	10.343	5
M	2468.8	10.049	5
M	2469.3	10.064	5
M	2469.8	10.374	5
M	2470.3	10.089	5
M	2470.8	 9.961	5
M	2471.3	10.247	5
M	2471.8	10.334	5
M	2472.3	10.371	5
M	2472.8	10.381	5
M	2473.3	10.222	5
M	2473.8	 9.910	5
M	2474.3	10.266	5
M	2474.8	10.278	5
M	2475.3	10.012	5
M	2475.8	10.035	5
M	2476.3	10.126	5
M	2476.8	 9.966	5
M	2477.3	 9.837	5
M	2477.8	 9.849	5
M	2478.3	 9.985	5
M	2478.8	10.071	5
M	2479.3	10.034	5
M	2479.8	10.284	5
M	2480.3	 9.701	5
M	2480.8	 9.836	5
M	2481.3	 9.884	5
M	2481.8	 9.868	5
M	2482.3	 9.677	5
M	2482.8	 9.965	5
M	2483.3	 9.647	5
M	2483.8	 9.755	5
M	2484.3	10.028	5
M	2484.8	10.066	5
M	2485.3	 9.930	5
M	2485.8	 9.773	5
M	2486.3	 9.944	5
M	2486.9	 9.772	5
M	2487.4	 9.804	5
M	2487.9	 9.897	5
M	2488.4	 9.723	5
M	2488.9	10.158	5
M	2489.4	 9.883	5
M	2489.9	 9.717	5
M	2490.4	 9.747	5
M	2490.9	 9.890	5
M	2491.4	10.076	5
M	2491.9	 9.986	5
M	2492.4	 9.831	5
M	2492.9	 9.956	5
M	2493.4	10.100	5
M	2493.9	 9.850	5
M	2494.4	 9.622	5
M	2494.9	 9.922	5
M	2495.4	10.172	5
M	2495.9	 9.780	5
M	2496.4	 9.868	5
M	2496.9	 9.784	5
M	2497.4	10.094	5
M	2497.9	 9.674	5
M	2498.4	 9.692	5
M	2498.9	10.121	5
M	2499.4	 9.974	5
M	2499.9	 9.646	5
M	2500.4	 9.856	5
M	2500.9	 9.864	5
M	2501.4	10.121	5
M	2501.9	 9.719	5
M	2502.4	10.079	5
M	2502.9	 9.798	5
M	2503.4	 9.610	5
M	2503.9	10.301	5
M	2504.4	 9.497	5
M	2504.9	 9.976	5
M	2505.4	 9.591	5
M	2505.9	 9.742	5
M	2506.4	 9.667	5
M	2506.9	 9.913	5
M	2507.4	 9.829	5
M	2507.9	 9.587	5
M	2508.4	 9.689	5
M	2508.9	 9.657	5
M	2509.4	 9.994	5
M	2509.9	 9.741	5
M	2510.4	 9.730	5
M	2510.9	10.028	5
M	2511.4	 9.386	5
M	2512.0	 9.763	5
M	2512.5	 9.968	5
M	2513.0	 9.683	5
M	2513.5	 9.513	5
M	2514.0	 9.615	5
M	2514.5	 9.467	5
M	2515.0	 9.569	5
M	2515.5	 9.594	5
M	2516.0	 9.616	5
M	2516.5	 9.881	5
M	2517.0	 9.385	5
M	2517.5	 9.791	5
M	2518.0	 9.577	5
M	2518.5	 9.563	5
M	2519.0	 9.773	5
M	2519.5	 9.795	5
M	2520.0	 9.883	5
M	2520.5	 9.678	5
M	2521.0	 9.709	5
M	2521.5	 9.746	5
M	2522.0	 9.776	5
M	2522.5	 9.628	5
M	2523.0	 9.847	5
M	2523.5	 9.508	5
M	2524.0	 9.547	5
M	2524.5	 9.425	5
M	2525.0	 9.460	5
M	2525.5	 9.681	5
M	2526.0	 9.634	5
M	2526.5	 9.560	5
M	2527.0	 9.743	5
M	2527.5	 9.513	5
M	2528.0	 9.638	5
M	2528.5	 9.365	5
M	2529.0	 9.653	5
