# Current settings:
# Gain setting 2x (1)
# Hit return to leave a parameter unchanged
# Enter Nephelometer setting (1): 
# (not updated)
# Current settings:
# Gain setting 2x (1)
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	1914.4	 4.708	2
M	1914.9	 4.503	2
M	1915.4	 4.733	2
M	1915.9	 4.727	2
M	1916.4	 4.528	2
M	1916.9	 4.617	2
M	1917.4	 4.420	2
M	1917.9	 4.443	2
M	1918.4	 4.934	2
M	1918.9	 4.656	2
M	1919.4	 4.502	2
M	1919.9	 4.444	2
M	1920.4	 4.499	2
M	1920.9	 4.496	2
M	1921.4	 4.469	2
M	1921.9	 4.764	2
M	1922.4	 4.438	2
M	1922.9	 4.449	2
M	1923.4	 4.608	2
M	1923.9	 4.669	2
M	1924.4	 4.445	2
M	1924.9	 4.333	2
M	1925.4	 4.563	2
M	1925.9	 4.669	2
M	1926.4	 4.505	2
M	1926.9	 4.544	2
M	1927.4	 4.560	2
M	1928.0	 4.443	2
M	1928.5	 4.601	2
M	1929.0	 4.576	2
M	1929.5	 4.494	2
M	1930.0	 4.730	2
M	1930.5	 4.817	2
M	1931.0	 4.514	2
M	1931.5	 4.281	2
M	1932.0	 4.512	2
M	1932.5	 4.358	2
M	1933.0	 4.358	2
M	1933.5	 4.565	2
M	1934.0	 4.557	2
M	1934.5	 4.486	2
M	1935.0	 5.006	2
M	1935.5	 4.419	2
M	1936.0	 4.542	2
M	1936.5	 4.557	2
M	1937.0	 4.150	2
M	1937.5	 4.428	2
M	1938.0	 4.492	2
M	1938.5	 4.797	2
M	1939.0	 4.549	2
M	1939.5	 4.323	2
M	1940.0	 4.544	2
M	1940.5	 4.587	2
M	1941.0	 4.780	2
M	1941.5	 4.604	2
M	1942.0	 4.494	2
M	1942.5	 4.476	2
M	1943.0	 4.431	2
M	1943.5	 4.366	2
M	1944.0	 4.584	2
M	1944.5	 4.388	2
M	1945.0	 4.628	2
M	1945.5	 4.368	2
M	1946.0	 4.728	2
M	1946.5	 4.611	2
M	1947.0	 4.517	2
M	1947.5	 4.501	2
M	1948.0	 4.432	2
M	1948.5	 4.514	2
M	1949.0	 4.696	2
M	1949.5	 4.782	2
M	1950.0	 4.399	2
M	1950.5	 4.871	2
M	1951.0	 4.562	2
M	1951.5	 4.498	2
M	1952.0	 4.411	2
M	1952.5	 4.889	2
M	1953.1	 4.744	2
M	1953.6	 4.692	2
M	1954.1	 4.542	2
M	1954.6	 4.484	2
M	1955.1	 4.530	2
M	1955.6	 4.411	2
M	1956.1	 4.651	2
M	1956.6	 4.725	2
M	1957.1	 4.727	2
M	1957.6	 4.753	2
M	1958.1	 4.620	2
M	1958.6	 4.630	2
M	1959.1	 4.323	2
M	1959.6	 4.624	2
M	1960.1	 4.586	2
M	1960.6	 4.566	2
M	1961.1	 4.713	2
M	1961.6	 4.588	2
M	1962.1	 4.386	2
M	1962.6	 4.690	2
M	1963.1	 4.432	2
M	1963.6	 4.432	2
M	1964.1	 4.384	2
M	1964.6	 4.443	2
M	1965.1	 4.558	2
M	1965.6	 4.445	2
M	1966.1	 4.427	2
M	1966.6	 4.458	2
M	1967.1	 4.509	2
M	1967.6	 4.533	2
M	1968.1	 4.318	2
M	1968.6	 4.527	2
M	1969.1	 5.012	2
M	1969.6	 4.535	2
M	1970.1	 4.444	2
M	1970.6	 4.477	2
M	1971.1	 4.547	2
M	1971.6	 4.506	2
M	1972.1	 4.673	2
M	1972.6	 4.658	2
M	1973.1	 4.734	2
M	1973.6	 4.628	2
M	1974.1	 4.447	2
M	1974.6	 4.206	2
M	1975.1	 4.477	2
M	1975.6	 4.753	2
M	1976.1	 4.614	2
M	1976.6	 4.597	2
M	1977.1	 4.868	2
M	1977.6	 4.594	2
M	1978.2	 4.572	2
M	1978.7	 4.794	2
M	1979.2	 4.284	2
M	1979.7	 4.579	2
M	1980.2	 4.756	2
M	1980.7	 4.673	2
M	1981.2	 4.691	2
M	1981.7	 4.760	2
M	1982.2	 4.518	2
M	1982.7	 4.550	2
M	1983.2	 4.596	2
M	1983.7	 4.463	2
M	1984.2	 4.557	2
M	1984.7	 4.436	2
M	1985.2	 4.413	2
M	1985.7	 4.709	2
M	1986.2	 4.332	2
M	1986.7	 4.497	2
M	1987.2	 4.858	2
M	1987.7	 4.377	2
M	1988.2	 4.614	2
M	1988.7	 4.559	2
M	1989.2	 4.575	2
M	1989.7	 4.450	2
M	1990.2	 4.603	2
M	1990.7	 4.721	2
M	1991.2	 4.489	2
M	1991.7	 4.422	2
M	1992.2	 4.464	2
M	1992.7	 4.599	2
M	1993.2	 4.569	2
M	1993.7	 4.548	2
M	1994.2	 4.376	2
M	1994.7	 4.470	2
M	1995.2	 4.458	2
M	1995.7	 4.506	2
M	1996.2	 4.513	2
M	1996.7	 4.427	2
M	1997.2	 4.792	2
M	1997.7	 4.551	2
M	1998.2	 4.501	2
M	1998.7	 4.583	2
M	1999.2	 4.422	2
M	1999.7	 4.625	2
M	2000.2	 4.494	2
M	2000.7	 4.432	2
M	2001.2	 4.558	2
M	2001.7	 4.509	2
M	2002.2	 4.400	2
M	2002.7	 4.530	2
M	2003.3	 4.712	2
M	2003.8	 4.542	2
M	2004.3	 4.517	2
M	2004.8	 4.380	2
M	2005.3	 4.545	2
M	2005.8	 4.457	2
M	2006.3	 4.572	2
M	2006.8	 4.674	2
M	2007.3	 4.389	2
M	2007.8	 4.833	2
M	2008.3	 4.513	2
M	2008.8	 4.523	2
M	2009.3	 4.666	2
M	2009.8	 4.798	2
M	2010.3	 4.406	2
M	2010.8	 4.617	2
M	2011.3	 4.758	2
M	2011.8	 4.524	2
M	2012.3	 4.781	2
M	2012.8	 4.451	2
M	2013.3	 4.655	2
M	2013.8	 4.515	2
M	2014.3	 4.544	2
M	2014.8	 4.598	2
M	2015.3	 4.322	2
M	2015.8	 4.575	2
M	2016.3	 4.616	2
M	2016.8	 4.692	2
M	2017.3	 4.641	2
M	2017.8	 4.311	2
M	2018.3	 5.005	2
M	2018.8	 4.823	2
M	2019.3	 4.683	2
M	2019.8	 4.614	2
M	2020.3	 4.518	2
M	2020.8	 4.449	2
M	2021.3	 4.823	2
M	2021.8	 4.394	2
M	2022.3	 4.347	2
M	2022.8	 4.555	2
M	2023.3	 4.296	2
M	2023.8	 4.620	2
M	2024.3	 4.652	2
M	2024.8	 4.574	2
M	2025.3	 4.594	2
M	2025.8	 4.393	2
M	2026.3	 4.789	2
M	2026.8	 4.874	2
M	2027.3	 4.609	2
M	2027.8	 4.706	2
M	2028.4	 4.694	2
M	2028.9	 4.447	2
M	2029.4	 4.607	2
M	2029.9	 4.480	2
M	2030.4	 4.788	2
M	2030.9	 4.516	2
M	2031.4	 4.525	2
M	2031.9	 4.407	2
M	2032.4	 4.671	2
M	2032.9	 4.487	2
M	2033.4	 4.415	2
M	2033.9	 4.394	2
M	2034.4	 4.613	2
M	2034.9	 4.594	2
M	2035.4	 4.824	2
M	2035.9	 4.677	2
M	2036.4	 4.493	2
M	2036.9	 4.501	2
M	2037.4	 4.484	2
M	2037.9	 4.240	2
M	2038.4	 4.446	2
M	2038.9	 4.645	2
M	2039.4	 4.663	2
M	2039.9	 4.533	2
M	2040.4	 4.543	2
M	2040.9	 4.559	2
M	2041.4	 4.343	2
M	2041.9	 4.329	2
M	2042.4	 4.732	2
M	2042.9	 4.475	2
M	2043.4	 4.643	2
M	2043.9	 4.430	2
M	2044.4	 4.724	2
M	2044.9	 4.369	2
M	2045.4	 4.519	2
M	2045.9	 4.487	2
M	2046.4	 4.688	2
M	2046.9	 4.485	2
M	2047.4	 4.527	2
M	2047.9	 4.514	2
M	2048.4	 4.381	2
M	2048.9	 4.395	2
M	2049.4	 4.554	2
M	2049.9	 4.747	2
M	2050.4	 4.776	2
M	2050.9	 4.403	2
M	2051.4	 4.406	2
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added 4 ml more for 20 ml total
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	2103.2	 5.878	2
M	2103.7	 5.445	2
M	2104.2	 5.857	2
M	2104.7	 5.290	2
M	2105.2	 5.386	2
M	2105.7	 5.796	2
M	2106.2	 5.491	2
M	2106.7	 5.321	2
M	2107.2	 5.680	2
M	2107.7	 5.847	2
M	2108.2	 5.675	2
M	2108.7	 5.551	2
M	2109.2	 5.990	2
M	2109.7	 5.522	2
M	2110.2	 5.433	2
M	2110.7	 5.401	2
M	2111.2	 5.544	2
M	2111.7	 5.803	2
M	2112.2	 5.834	2
M	2112.7	 5.404	2
M	2113.2	 5.445	2
M	2113.7	 5.303	2
M	2114.2	 5.690	2
M	2114.7	 5.877	2
M	2115.2	 5.733	2
M	2115.7	 5.620	2
M	2116.2	 5.493	2
M	2116.8	 5.879	2
M	2117.3	 5.737	2
M	2117.8	 5.524	2
M	2118.3	 5.783	2
M	2118.8	 5.697	2
M	2119.3	 5.513	2
M	2119.8	 5.741	2
M	2120.3	 5.570	2
M	2120.8	 5.634	2
M	2121.3	 5.876	2
M	2121.8	 5.112	2
M	2122.3	 5.490	2
M	2122.8	 5.810	2
M	2123.3	 5.645	2
M	2123.8	 5.984	2
M	2124.3	 5.718	2
M	2124.8	 5.442	2
M	2125.3	 5.619	2
M	2125.8	 5.754	2
M	2126.3	 5.078	2
M	2126.8	 5.845	2
M	2127.3	 5.549	2
M	2127.8	 5.411	2
M	2128.3	 5.661	2
M	2128.8	 5.676	2
M	2129.3	 5.702	2
M	2129.8	 5.260	2
M	2130.3	 5.484	2
M	2130.8	 5.647	2
M	2131.3	 5.759	2
M	2131.8	 5.836	2
M	2132.3	 5.638	2
M	2132.8	 5.087	2
M	2133.3	 5.609	2
M	2133.8	 5.441	2
M	2134.3	 5.629	2
M	2134.8	 5.897	2
M	2135.3	 5.740	2
M	2135.8	 5.434	2
M	2136.3	 5.536	2
M	2136.8	 5.605	2
M	2137.3	 5.572	2
M	2137.8	 5.537	2
M	2138.3	 5.503	2
M	2138.8	 5.722	2
M	2139.3	 5.560	2
M	2139.8	 5.364	2
M	2140.3	 5.818	2
M	2140.8	 5.285	2
M	2141.3	 5.420	2
M	2141.9	 5.718	2
M	2142.4	 5.874	2
M	2142.9	 5.572	2
M	2143.4	 5.461	2
M	2143.9	 5.570	2
M	2144.4	 5.602	2
M	2144.9	 5.935	2
M	2145.4	 5.257	2
M	2145.9	 5.603	2
M	2146.4	 5.591	2
M	2146.9	 5.571	2
M	2147.4	 5.732	2
M	2147.9	 5.668	2
M	2148.4	 5.375	2
M	2148.9	 5.736	2
M	2149.4	 5.370	2
M	2149.9	 5.480	2
M	2150.4	 5.455	2
M	2150.9	 5.874	2
M	2151.4	 5.544	2
M	2151.9	 5.274	2
M	2152.4	 5.271	2
M	2152.9	 5.756	2
M	2153.4	 5.325	2
M	2153.9	 5.438	2
M	2154.4	 5.715	2
M	2154.9	 5.476	2
M	2155.4	 5.383	2
M	2155.9	 5.393	2
M	2156.4	 5.106	2
M	2156.9	 5.311	2
M	2157.4	 5.577	2
M	2157.9	 5.533	2
M	2158.4	 5.452	2
M	2158.9	 5.638	2
M	2159.4	 5.747	2
M	2159.9	 5.995	2
M	2160.4	 5.421	2
M	2160.9	 5.670	2
M	2161.4	 5.866	2
M	2161.9	 5.747	2
M	2162.4	 5.524	2
M	2162.9	 5.455	2
M	2163.4	 5.356	2
M	2163.9	 5.731	2
M	2164.4	 5.469	2
M	2164.9	 5.640	2
M	2165.4	 5.552	2
M	2165.9	 5.678	2
M	2166.4	 5.456	2
M	2167.0	 5.434	2
M	2167.5	 5.538	2
M	2168.0	 5.318	2
M	2168.5	 5.443	2
M	2169.0	 5.598	2
M	2169.5	 5.476	2
M	2170.0	 5.748	2
M	2170.5	 5.536	2
M	2171.0	 5.407	2
M	2171.5	 5.517	2
M	2172.0	 5.501	2
M	2172.5	 5.387	2
M	2173.0	 5.559	2
M	2173.5	 5.567	2
M	2174.0	 5.759	2
M	2174.5	 5.827	2
M	2175.0	 5.672	2
M	2175.5	 5.646	2
M	2176.0	 5.445	2
M	2176.5	 5.609	2
M	2177.0	 5.288	2
M	2177.5	 5.552	2
M	2178.0	 5.741	2
M	2178.5	 5.646	2
M	2179.0	 5.350	2
M	2179.5	 5.286	2
M	2180.0	 5.232	2
M	2180.5	 5.269	2
M	2181.0	 5.502	2
M	2181.5	 5.545	2
M	2182.0	 5.666	2
M	2182.5	 5.802	2
M	2183.0	 5.426	2
M	2183.5	 5.348	2
M	2184.0	 5.458	2
M	2184.5	 5.580	2
M	2185.0	 5.568	2
M	2185.5	 5.591	2
M	2186.0	 5.608	2
M	2186.5	 5.658	2
M	2187.0	 5.590	2
M	2187.5	 5.179	2
M	2188.0	 5.288	2
M	2188.5	 5.494	2
M	2189.0	 5.528	2
M	2189.5	 5.696	2
M	2190.0	 5.761	2
M	2190.5	 5.535	2
M	2191.0	 5.361	2
M	2191.5	 5.192	2
M	2192.1	 5.539	2
M	2192.6	 5.802	2
M	2193.1	 5.382	2
M	2193.6	 5.669	2
M	2194.1	 5.398	2
M	2194.6	 5.703	2
M	2195.1	 5.380	2
M	2195.6	 5.316	2
M	2196.1	 5.598	2
M	2196.6	 6.088	2
M	2197.1	 5.701	2
M	2197.6	 5.510	2
M	2198.1	 5.596	2
M	2198.6	 5.498	2
M	2199.1	 5.599	2
M	2199.6	 5.321	2
M	2200.1	 5.615	2
M	2200.6	 5.587	2
M	2201.1	 5.436	2
M	2201.6	 5.962	2
M	2202.1	 5.595	2
M	2202.6	 5.341	2
M	2203.1	 5.309	2
M	2203.6	 5.490	2
M	2204.1	 5.625	2
M	2204.6	 5.370	2
M	2205.1	 5.827	2
M	2205.6	 5.811	2
M	2206.1	 5.432	2
M	2206.6	 5.390	2
M	2207.1	 5.587	2
M	2207.6	 5.453	2
M	2208.1	 5.418	2
M	2208.6	 5.902	2
M	2209.1	 5.949	2
M	2209.6	 5.514	2
M	2210.1	 5.756	2
M	2210.6	 5.796	2
M	2211.1	 5.736	2
M	2211.6	 5.376	2
M	2212.1	 5.896	2
M	2212.6	 5.480	2
M	2213.1	 5.510	2
M	2213.6	 5.235	2
M	2214.1	 5.541	2
M	2214.6	 5.378	2
M	2215.1	 5.685	2
M	2215.6	 5.761	2
M	2216.1	 5.617	2
M	2216.6	 5.408	2
M	2217.2	 5.309	2
M	2217.7	 5.780	2
M	2218.2	 5.527	2
M	2218.7	 5.680	2
M	2219.2	 5.382	2
M	2219.7	 5.547	2
M	2220.2	 5.585	2
M	2220.7	 5.503	2
M	2221.2	 5.784	2
M	2221.7	 5.819	2
M	2222.2	 5.334	2
M	2222.7	 5.875	2
M	2223.2	 5.256	2
M	2223.7	 5.540	2
M	2224.2	 5.583	2
M	2224.7	 5.578	2
M	2225.2	 5.806	2
M	2225.7	 5.544	2
M	2226.2	 5.293	2
M	2226.7	 5.602	2
M	2227.2	 5.490	2
M	2227.7	 5.708	2
M	2228.2	 5.683	2
M	2228.7	 5.594	2
M	2229.2	 5.694	2
M	2229.7	 5.386	2
M	2230.2	 5.391	2
M	2230.7	 5.732	2
M	2231.2	 5.231	2
M	2231.7	 5.677	2
M	2232.2	 5.405	2
M	2232.7	 5.847	2
M	2233.2	 5.220	2
M	2233.7	 5.631	2
M	2234.2	 5.452	2
M	2234.7	 5.728	2
M	2235.2	 5.421	2
M	2235.7	 5.562	2
M	2236.2	 5.603	2
M	2236.7	 5.652	2
M	2237.2	 5.334	2
M	2237.7	 5.137	2
M	2238.2	 5.864	2
M	2238.7	 5.313	2
M	2239.2	 5.420	2
M	2239.7	 5.782	2
M	2240.2	 5.356	2
M	2240.7	 5.268	2
M	2241.2	 5.568	2
M	2241.7	 5.609	2
M	2242.3	 6.025	2
M	2242.8	 5.481	2
M	2243.3	 5.628	2
M	2243.8	 5.567	2
M	2244.3	 5.494	2
M	2244.8	 5.426	2
M	2245.3	 5.681	2
M	2245.8	 5.678	2
M	2246.3	 5.857	2
M	2246.8	 5.806	2
M	2247.3	 5.646	2
M	2247.8	 5.496	2
M	2248.3	 5.370	2
M	2248.8	 5.896	2
M	2249.3	 5.542	2
M	2249.8	 5.586	2
M	2250.3	 5.532	2
M	2250.8	 5.829	2
M	2251.3	 5.821	2
M	2251.8	 5.751	2
M	2252.3	 6.008	2
M	2252.8	 5.556	2
M	2253.3	 5.428	2
M	2253.8	 5.643	2
M	2254.3	 5.237	2
M	2254.8	 5.497	2
M	2255.3	 5.373	2
M	2255.8	 5.560	2
M	2256.3	 5.375	2
M	2256.8	 5.541	2
M	2257.3	 5.516	2
M	2257.8	 5.547	2
M	2258.3	 5.384	2
M	2258.8	 5.882	2
M	2259.3	 5.540	2
M	2259.8	 5.131	2
M	2260.3	 5.452	2
M	2260.8	 5.353	2
M	2261.3	 5.270	2
M	2261.8	 5.470	2
M	2262.3	 5.401	2
M	2262.8	 5.650	2
M	2263.3	 5.781	2
M	2263.8	 5.517	2
M	2264.3	 5.786	2
M	2264.8	 5.543	2
M	2265.3	 5.644	2
M	2265.8	 5.333	2
M	2266.3	 5.844	2
M	2266.8	 5.497	2
M	2267.4	 5.473	2
M	2267.9	 5.390	2
M	2268.4	 5.455	2
M	2268.9	 5.655	2
M	2269.4	 5.869	2
M	2269.9	 5.733	2
M	2270.4	 5.657	2
M	2270.9	 5.560	2
M	2271.4	 5.551	2
M	2271.9	 5.545	2
M	2272.4	 5.736	2
M	2272.9	 5.348	2
M	2273.4	 5.391	2
M	2273.9	 5.506	2
M	2274.4	 5.590	2
M	2274.9	 5.736	2
M	2275.4	 5.667	2
M	2275.9	 5.486	2
M	2276.4	 5.272	2
M	2276.9	 5.680	2
M	2277.4	 5.564	2
M	2277.9	 5.436	2
M	2278.4	 5.865	2
M	2278.9	 5.424	2
M	2279.4	 5.560	2
M	2279.9	 5.512	2
M	2280.4	 5.559	2
M	2280.9	 5.638	2
M	2281.4	 5.361	2
M	2281.9	 5.701	2
M	2282.4	 5.743	2
M	2282.9	 5.448	2
M	2283.4	 5.500	2
M	2283.9	 5.462	2
M	2284.4	 5.371	2
M	2284.9	 5.498	2
M	2285.4	 5.357	2
M	2285.9	 5.856	2
M	2286.4	 5.562	2
M	2286.9	 5.628	2
M	2287.4	 5.114	2
M	2287.9	 5.419	2
M	2288.4	 5.533	2
M	2288.9	 5.562	2
M	2289.4	 5.382	2
M	2289.9	 5.620	2
M	2290.4	 5.730	2
M	2290.9	 5.581	2
M	2291.4	 5.427	2
M	2291.9	 5.542	2
M	2292.5	 5.601	2
M	2293.0	 5.603	2
M	2293.5	 5.677	2
M	2294.0	 5.769	2
M	2294.5	 5.485	2
M	2295.0	 5.409	2
M	2295.5	 5.532	2
M	2296.0	 5.219	2
M	2296.5	 5.869	2
M	2297.0	 5.794	2
M	2297.5	 5.451	2
M	2298.0	 5.429	2
M	2298.5	 5.408	2
M	2299.0	 5.647	2
M	2299.5	 5.709	2
M	2300.0	 5.401	2
M	2300.5	 5.307	2
M	2301.0	 5.739	2
M	2301.5	 5.815	2
M	2302.0	 5.623	2
M	2302.5	 5.913	2
M	2303.0	 5.303	2
M	2303.5	 5.550	2
M	2304.0	 5.651	2
M	2304.5	 5.371	2
M	2305.0	 5.336	2
M	2305.5	 6.001	2
M	2306.0	 5.611	2
M	2306.5	 5.697	2
M	2307.0	 5.443	2
M	2307.5	 5.100	2
M	2308.0	 5.493	2
M	2308.5	 5.677	2
M	2309.0	 5.525	2
M	2309.5	 6.096	2
M	2310.0	 5.208	2
M	2310.5	 5.456	2
M	2311.0	 5.692	2
M	2311.5	 5.182	2
M	2312.0	 5.314	2
M	2312.5	 5.409	2
M	2313.0	 5.711	2
M	2313.5	 5.458	2
M	2314.0	 5.898	2
M	2314.5	 5.606	2
M	2315.0	 5.267	2
M	2315.5	 5.420	2
M	2316.0	 5.594	2
M	2316.5	 5.605	2
M	2317.0	 5.723	2
M	2317.6	 5.447	2
M	2318.1	 5.650	2
M	2318.6	 5.843	2
M	2319.1	 5.496	2
M	2319.6	 5.364	2
M	2320.1	 5.807	2
M	2320.6	 5.574	2
M	2321.1	 5.797	2
M	2321.6	 5.618	2
M	2322.1	 5.675	2
M	2322.6	 5.184	2
M	2323.1	 5.458	2
M	2323.6	 5.358	2
M	2324.1	 5.737	2
M	2324.6	 5.753	2
M	2325.1	 5.698	2
M	2325.6	 5.551	2
M	2326.1	 5.287	2
M	2326.6	 5.417	2
M	2327.1	 5.550	2
M	2327.6	 5.428	2
# band-dsp-teensy manual [acghmpsz] > a
# NOTE: Added 3 ml more for 23 ml ottotal
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	2395.4	 6.449	2
M	2395.9	 7.045	2
M	2396.4	 6.270	2
M	2396.9	 6.551	2
M	2397.4	 6.299	2
M	2397.9	 6.534	2
M	2398.4	 6.528	2
M	2398.9	 6.219	2
M	2399.4	 6.362	2
M	2399.9	 6.016	2
M	2400.4	 6.268	2
M	2400.9	 6.424	2
M	2401.4	 6.890	2
M	2401.9	 6.688	2
M	2402.4	 6.511	2
M	2402.9	 6.394	2
M	2403.4	 5.991	2
M	2403.9	 6.659	2
M	2404.4	 6.397	2
M	2404.9	 6.161	2
M	2405.4	 6.849	2
M	2405.9	 6.593	2
M	2406.4	 6.350	2
M	2406.9	 6.797	2
M	2407.4	 6.523	2
M	2407.9	 6.100	2
M	2408.4	 5.974	2
M	2408.9	 6.255	2
M	2409.4	 6.774	2
M	2409.9	 6.490	2
M	2410.4	 6.744	2
M	2410.9	 6.341	2
M	2411.4	 6.373	2
M	2411.9	 6.269	2
M	2412.4	 6.246	2
M	2412.9	 6.047	2
M	2413.4	 6.303	2
M	2413.9	 6.688	2
M	2414.4	 6.446	2
M	2414.9	 6.064	2
M	2415.4	 6.171	2
M	2415.9	 6.511	2
M	2416.5	 6.286	2
M	2417.0	 5.929	2
M	2417.5	 6.985	2
M	2418.0	 6.231	2
M	2418.5	 6.234	2
M	2419.0	 6.217	2
M	2419.5	 6.381	2
M	2420.0	 6.170	2
M	2420.5	 6.345	2
M	2421.0	 6.315	2
M	2421.5	 6.704	2
M	2422.0	 5.992	2
M	2422.5	 6.147	2
M	2423.0	 6.323	2
M	2423.5	 6.619	2
M	2424.0	 6.451	2
M	2424.5	 6.073	2
M	2425.0	 6.657	2
M	2425.5	 6.743	2
M	2426.0	 6.174	2
M	2426.5	 6.427	2
M	2427.0	 6.261	2
M	2427.5	 6.403	2
M	2428.0	 6.186	2
M	2428.5	 7.042	2
M	2429.0	 6.511	2
M	2429.5	 6.373	2
M	2430.0	 6.602	2
M	2430.5	 6.352	2
M	2431.0	 6.410	2
M	2431.5	 6.028	2
M	2432.0	 6.206	2
M	2432.5	 6.910	2
M	2433.0	 6.402	2
M	2433.5	 6.221	2
M	2434.0	 6.743	2
M	2434.5	 6.080	2
M	2435.0	 6.203	2
M	2435.5	 6.074	2
M	2436.0	 6.285	2
M	2436.5	 6.423	2
M	2437.0	 6.388	2
M	2437.5	 6.416	2
M	2438.0	 6.493	2
M	2438.5	 5.860	2
M	2439.0	 6.353	2
M	2439.5	 6.122	2
M	2440.0	 6.841	2
M	2440.5	 6.243	2
M	2441.0	 6.164	2
M	2441.6	 6.493	2
M	2442.1	 6.469	2
M	2442.6	 6.314	2
M	2443.1	 6.027	2
M	2443.6	 6.152	2
M	2444.1	 6.594	2
M	2444.6	 6.695	2
M	2445.1	 6.682	2
M	2445.6	 6.695	2
M	2446.1	 6.541	2
M	2446.6	 6.198	2
M	2447.1	 6.061	2
M	2447.6	 6.357	2
M	2448.1	 6.309	2
M	2448.6	 6.251	2
M	2449.1	 5.997	2
M	2449.6	 5.965	2
M	2450.1	 6.198	2
M	2450.6	 6.267	2
M	2451.1	 6.603	2
M	2451.6	 6.400	2
M	2452.1	 6.491	2
M	2452.6	 6.372	2
M	2453.1	 6.467	2
M	2453.6	 6.310	2
M	2454.1	 6.071	2
M	2454.6	 6.048	2
M	2455.1	 6.085	2
M	2455.6	 6.123	2
M	2456.1	 6.291	2
M	2456.6	 6.206	2
M	2457.1	 6.252	2
M	2457.6	 6.613	2
M	2458.1	 5.947	2
M	2458.6	 6.250	2
M	2459.1	 6.185	2
M	2459.6	 6.339	2
M	2460.1	 6.378	2
M	2460.6	 6.442	2
M	2461.1	 6.161	2
M	2461.6	 6.369	2
M	2462.1	 6.252	2
M	2462.6	 6.354	2
M	2463.1	 6.163	2
M	2463.6	 6.073	2
M	2464.1	 6.541	2
M	2464.6	 6.702	2
M	2465.1	 6.166	2
M	2465.6	 6.421	2
M	2466.1	 6.415	2
M	2466.7	 6.469	2
M	2467.2	 6.266	2
M	2467.7	 6.298	2
M	2468.2	 6.293	2
M	2468.7	 6.275	2
M	2469.2	 6.211	2
M	2469.7	 6.526	2
M	2470.2	 6.354	2
M	2470.7	 6.208	2
M	2471.2	 6.275	2
M	2471.7	 6.393	2
M	2472.2	 6.272	2
M	2472.7	 6.328	2
M	2473.2	 6.365	2
M	2473.7	 6.299	2
M	2474.2	 6.214	2
M	2474.7	 6.347	2
M	2475.2	 6.711	2
M	2475.7	 6.103	2
M	2476.2	 6.647	2
M	2476.7	 6.705	2
M	2477.2	 6.512	2
M	2477.7	 6.487	2
M	2478.2	 5.964	2
M	2478.7	 6.044	2
M	2479.2	 6.315	2
M	2479.7	 6.619	2
M	2480.2	 6.350	2
M	2480.7	 6.420	2
M	2481.2	 6.601	2
M	2481.7	 6.228	2
M	2482.2	 6.279	2
M	2482.7	 6.077	2
M	2483.2	 6.495	2
M	2483.7	 6.239	2
M	2484.2	 6.340	2
M	2484.7	 6.287	2
M	2485.2	 6.227	2
M	2485.7	 6.556	2
M	2486.2	 6.492	2
M	2486.7	 6.603	2
M	2487.2	 6.583	2
M	2487.7	 6.480	2
M	2488.2	 6.195	2
M	2488.7	 6.329	2
M	2489.2	 5.868	2
M	2489.7	 6.990	2
M	2490.2	 6.222	2
M	2490.7	 6.132	2
M	2491.2	 6.738	2
M	2491.8	 6.314	2
M	2492.3	 6.385	2
M	2492.8	 6.220	2
M	2493.3	 6.195	2
M	2493.8	 6.271	2
M	2494.3	 5.889	2
M	2494.8	 6.584	2
M	2495.3	 6.120	2
M	2495.8	 6.146	2
M	2496.3	 6.450	2
M	2496.8	 6.337	2
M	2497.3	 6.288	2
M	2497.8	 6.343	2
M	2498.3	 6.469	2
M	2498.8	 6.236	2
M	2499.3	 6.285	2
M	2499.8	 6.004	2
M	2500.3	 6.231	2
M	2500.8	 6.168	2
M	2501.3	 6.350	2
M	2501.8	 6.244	2
M	2502.3	 6.024	2
M	2502.8	 6.288	2
M	2503.3	 6.455	2
M	2503.8	 6.030	2
M	2504.3	 6.037	2
M	2504.8	 6.380	2
M	2505.3	 6.165	2
M	2505.8	 6.243	2
M	2506.3	 6.650	2
M	2506.8	 6.277	2
M	2507.3	 6.445	2
M	2507.8	 6.020	2
M	2508.3	 5.963	2
M	2508.8	 6.369	2
M	2509.3	 6.098	2
M	2509.8	 6.396	2
M	2510.3	 6.453	2
M	2510.8	 6.214	2
M	2511.3	 6.465	2
M	2511.8	 6.019	2
M	2512.3	 6.095	2
M	2512.8	 5.986	2
M	2513.3	 6.023	2
M	2513.8	 6.519	2
M	2514.3	 6.189	2
M	2514.8	 6.223	2
M	2515.3	 6.579	2
M	2515.8	 5.842	2
M	2516.3	 6.455	2
M	2516.9	 6.454	2
M	2517.4	 5.954	2
M	2517.9	 6.426	2
M	2518.4	 6.370	2
M	2518.9	 6.216	2
M	2519.4	 6.137	2
M	2519.9	 6.462	2
M	2520.4	 6.400	2
M	2520.9	 6.197	2
M	2521.4	 6.455	2
M	2521.9	 6.080	2
M	2522.4	 6.466	2
M	2522.9	 6.037	2
M	2523.4	 6.525	2
M	2523.9	 6.202	2
M	2524.4	 6.203	2
